Composite.Element.REF	TCGA-OR-A5J2-01	TCGA-PA-A5YG-01	TCGA-OR-A5JV-01	TCGA-OR-A5JT-01	TCGA-OR-A5JR-01	TCGA-OR-A5JP-01	TCGA-OR-A5J6-01	TCGA-OR-A5J8-01	TCGA-OR-A5J3-01	TCGA-OR-A5J9-01	TCGA-OR-A5J7-01	TCGA-OR-A5K1-01	TCGA-OR-A5JY-01	TCGA-OR-A5JS-01	TCGA-OR-A5K6-01	TCGA-OR-A5K8-01	TCGA-OR-A5K3-01	TCGA-OR-A5JA-01	TCGA-OR-A5K0-01	TCGA-OR-A5K5-01	TCGA-OR-A5K4-01	TCGA-OR-A5JW-01	TCGA-OR-A5KU-01	TCGA-OR-A5KO-01	TCGA-OR-A5LS-01	TCGA-OR-A5LT-01	TCGA-OR-A5LG-01	TCGA-OR-A5LN-01	TCGA-OR-A5LO-01	TCGA-OR-A5LP-01	TCGA-OR-A5LK-01	TCGA-OR-A5LJ-01	TCGA-OR-A5LD-01	TCGA-OR-A5LL-01	TCGA-OR-A5LM-01	TCGA-OR-A5KZ-01	TCGA-OR-A5KY-01	TCGA-OR-A5KX-01	TCGA-OR-A5KW-01	TCGA-OR-A5LH-01	TCGA-PK-A5H8-01	TCGA-PK-A5HA-01	TCGA-OU-A5PI-01	TCGA-OR-A5JZ-01	TCGA-PK-A5H9-01
NF2|NF2	0.764421483	0.844410468	0.688224572	0.685114955	0.508582773	0.844410468	0.64064552	0.618431373	0.838424322	0.6393112	0.394727882	0.945535377	0.240525819	0.999191301	1.332353972	0.955087956	0.932528431	0.741836134	1.34544362	0.562058818	0.87676182	0.828447108	0.60955423	0.593651662	0.804900469	0.844410468	0.874934147	1.025979452	0.994430465	0.924286415	1.265484064	1.351874446	1.464705013	1.168586522	0.596002285	0.988223974	0.785827337	0.795489424	0.688545809	1.109761121	0.792268031	0.82276683	0.905912409	0.576581534	1.285403333
NOTCH1|Notch1	-0.497948503	-0.449650565	-0.434572085	-0.419027843	-0.591481135	-0.660721791	-0.316458288	-0.29818847	-0.478175655	-0.383775671	-0.642146836	-0.676665924	-0.655867542	-0.720263513	-0.542175845	-0.518969253	-0.574248087	-0.670032371	-0.711725605	-0.811889397	-0.563312932	-0.578955172	-0.589316955	-0.665250754	-0.292988499	-0.550314952	-0.480658358	-0.634457531	-0.451434836	-0.442640734	-0.428412295	-0.507747958	-0.619593691	-0.615249287	-0.536630936	-0.503376017	-0.580852423	-0.615768255	-0.71339725	-0.491163266	-0.568356349	-0.039473626	-0.20051294	-0.530792453	-0.323953906
CDH3|P-Cadherin	-1.264906259	-1.066801876	-0.821689453	-1.295427293	-1.287418518	-1.304427934	-0.970597609	-1.636541087	-1.413272712	-1.384906408	-1.269748456	-1.347052612	-0.9921846	-1.206536257	-1.424452121	-1.33222995	-1.248451452	-1.417190494	-0.93378215	-1.464111854	-1.342070804	-1.422052177	-1.335430578	-1.529204245	-1.234928868	-1.474886124	-1.267762307	-1.330994933	-1.330373088	-1.133923805	-1.31357127	-1.359069565	-1.365799846	-1.466186858	-1.314311233	-1.332659844	-1.422269999	-1.090448491	-1.470754568	-1.214566757	-1.255136988	-1.339049774	-1.415884269	-1.333041604	-1.376090039
CDKN1B|p27	0.751339172	0.405515268	0.739593892	0.347598134	0.493898792	0.159347563	0.452383246	-0.141238	0.249842459	0.404412661	0.53003177	0.610173068	0.167239183	0.89382268	0.551742995	0.358568247	0.868216732	0.439263852	0.672312521	-0.121495002	1.686393514	0.269444684	0.442194284	0.541548906	0.391487844	0.509444411	0.833812002	0.871301502	0.812250512	0.344586747	1.249850696	0.555846942	0.508880506	0.56096134	0.401498705	0.71953028	0.380391568	0.687018335	0.291458393	0.432164356	0.642794173	0.624737332	0.414098857	0.818803668	0.686613744
CDKN1B|p27_pT157	0.081352214	0.160276985	0.181697243	0.178920868	0.046860511	-0.003443656	0.263166184	-0.193901077	-0.042258008	0.081060254	-0.023029674	0.035705402	0.011146196	0.013498973	0.047687643	-0.010819239	0.12927747	-0.052999551	-0.070812568	-0.060561741	0.093518863	-0.069193977	0.014301206	-0.09446417	0.056376259	-0.061266333	0.126935859	-0.019082452	0.058632912	0.169975833	0.036305335	0.005825271	0.044001817	-0.134867492	-0.025852358	-0.007883919	-0.026896294	-0.018608161	-0.026836385	0.123741658	0.016672982	0.121273796	-0.063386882	0.007563123	-0.01937276
MAPK14|p38_MAPK	0.495766363	-0.337811021	0.437911417	0.052386616	-0.070528051	0.00719576	-0.245021413	-0.000402216	0.17133434	0.290231026	0.069942656	0.103150565	-0.296841948	-0.05391908	0.778372467	-0.063533121	-0.131758041	0.220156619	0.395729049	0.448937986	0.029149927	0.118445204	-0.044223002	0.369862343	0.296171964	-0.073434006	0.121735805	0.267243835	0.148064329	-0.296955814	0.214980973	-0.014951654	0.467500682	-0.004267007	0.48014063	-0.017092213	0.124112528	0.373037088	0.071863572	0.130621149	0.153170665	0.284597604	0.208391778	0.051095216	0.453872204
MAPK14|p38_pT180_Y182	-0.495864629	0.017178313	-0.366752866	0.611602323	0.081131793	0.574887212	-0.174370812	1.159587494	0.293419798	-0.131457911	0.010160085	1.151755552	-0.464413718	-1.157054721	2.160710372	0.114154923	-0.540867016	0.893080118	0.496457916	0.702217409	-0.893392308	1.100898023	-0.045507512	1.035461318	-0.6566447	0.660183932	0.487988048	0.228438671	-0.607211065	-0.255030312	0.421005189	-0.840879799	-0.22026081	0.496739461	-0.342884243	-0.631628953	0.602739447	-0.065461004	0.668652636	-0.020855714	-0.485089486	-0.070632947	0.623086402	0.949128208	1.000433117
TP53|p53	-0.742926714	-0.132715729	-0.436698506	-0.748539589	-0.669045355	-0.718013872	0.027922903	-1.394106904	-1.020645488	-0.820393625	-0.692160322	-0.677556134	-0.803248348	-1.095558733	-1.033659809	-0.709621381	-0.482755437	-0.9583566	-1.04248754	-1.240358463	-0.745502036	-0.956366764	-1.038364768	-1.166951005	-0.570456897	-0.903034919	-0.47669444	-0.698832108	-0.735111627	-0.266899988	-0.70076119	-0.97317828	-0.761206743	-1.258140927	-0.77113379	-0.749733602	-0.704597653	-0.771866264	-1.158724623	-0.458978345	-0.700888272	-0.596280128	-0.894665257	-0.644867843	-0.746835253
RPS6KB1|p70S6K	0.620477111	0.015462035	0.624022391	0.426114482	0.523036901	0.756778952	0.267310697	0.547658979	0.792884185	0.861059854	0.610657035	0.419744674	0.329808948	0.384829674	0.976328886	0.530972473	1.023363896	0.509453399	0.899380222	0.851929144	0.443911472	0.471138831	0.615349351	0.46612306	0.570229719	1.092764107	0.404273161	0.708495385	0.983385546	0.437177845	0.378261433	0.474737397	0.868914737	0.732347577	1.065175623	0.554418086	0.637206774	0.575352329	0.797182446	0.530238679	0.571881294	0.438348792	0.394147898	0.358550548	0.415958422
RPS6KB1|p70S6K_pT389	-1.084117455	-0.360523055	-0.777744539	-0.939452085	-0.345114458	-0.929963245	-0.136562195	-1.172535768	-1.282125351	-1.200507887	-0.967008187	-0.30722949	-1.064490797	-1.650148759	-1.251154201	-0.969697551	-0.577290097	-0.925435562	-1.49118805	-1.382834741	-0.993380613	-1.114649298	-0.998982011	-1.411663881	-0.908966144	-0.63316468	-0.792578901	-0.525345502	-0.987512211	-0.438344926	-0.842244633	-1.322956518	-0.966475779	-1.247894068	-0.988658621	-1.460691095	-1.371360941	-0.745900087	-1.344724813	-0.620735377	-0.807076119	-0.540056323	-1.22326822	-1.124275897	-1.012086996
RPS6KA1|p90RSK_pT359_S363	-0.267550552	-0.083477757	-0.309770894	-0.061376318	-0.35912417	-0.337201743	-0.004580557	-0.279174486	-0.267964957	-0.046628476	-0.253447878	-0.339034968	-0.202871331	-0.541310535	-0.504668882	-0.312852957	-0.434641364	-0.469524676	-0.561756334	-0.513938299	-0.598149683	-0.314069702	-0.178839008	-0.623068452	-0.245709742	-0.546064468	-0.379431565	-0.274405044	-0.360400985	-0.20029315	-0.196720924	-0.393359545	-0.320807538	-0.648899606	-0.428022346	-0.413365145	-0.514350292	-0.129172104	-0.509467803	0.127525836	-0.479486377	-0.179388153	-0.40860821	-0.358383874	-0.369509981
SERPINE1|PAI-1	-1.772875944	-1.995693225	-1.945931401	-1.475465845	-2.333166848	-2.307063926	-1.436890624	0.117474875	-0.829165559	-2.22845111	-1.721995696	-2.475257887	1.842215414	-1.370072955	-1.208391999	0.112848802	-1.616933189	0.468854796	0.117129259	-1.243400147	-2.265494257	-2.204333799	1.096040536	-1.05696965	-1.987812193	-2.501502495	-1.334263651	-2.298189711	-1.846167073	-1.657563389	-2.248471593	-0.780616834	-2.066675539	-1.979151379	-1.722049523	0.136942459	-1.949725406	-1.669845183	0.432776415	-0.748595052	-1.9896044	-2.261873993	-2.198902082	-0.870671138	-2.295254195
PXN|Paxillin	0.648811746	0.418270726	1.072089095	0.740735546	0.949619237	0.575970834	0.374293102	0.947820809	1.45900902	0.383224065	0.935209256	1.091045338	0.969294681	0.246754831	0.638290184	0.633572763	1.128599429	1.07519092	1.147509167	1.30665902	1.257407301	0.580119327	0.596049252	0.52807553	0.592649589	0.869666001	0.709565909	1.030719148	1.1231984	0.964286251	0.873931852	0.345432128	0.343158838	0.977886394	2.146960801	0.539497793	0.093023982	0.360611723	1.261756596	0.921637245	1.442015297	1.273054455	1.242134554	1.091183771	0.820983691
PCNA|PCNA	-1.019809058	-0.820567257	-0.633771916	-1.004409027	-0.966701529	-0.944009322	-0.768494165	-1.234108037	-0.982125123	-0.989908146	-1.005338354	-0.950207662	-0.815508534	-0.639047046	-0.98113882	-0.802287202	-0.733717529	-0.851395394	-1.076419332	-1.12697121	-0.602819677	-1.093713403	-1.146561953	-0.890689342	-0.770111343	-1.042342838	-0.841374432	-0.980268949	-0.848330384	-0.703001099	-1.041982118	-0.822807538	-0.658083766	-1.187775936	-0.730056878	-0.287603473	-0.907788822	-1.086197522	-0.945924349	-0.790454056	-0.538953289	-0.904757916	-0.799318773	-0.844839907	-1.212155118
PDK1|PDK1_pS241	0.863479338	0.405755975	1.148773984	0.759917063	1.317692135	1.196109504	0.275884153	0.50009533	1.240429198	0.870182101	0.091622397	1.386177883	0.243153243	0.760505029	1.057422874	1.185852309	1.154767087	0.799737817	0.885086123	0.867074356	1.191206223	0.953878989	0.669027064	1.410443318	0.810756453	0.718472891	0.600907123	0.806314764	0.791544513	0.777269732	0.530668964	0.403175219	1.148863035	1.32015852	0.983181956	1.030203928	1.157641354	1.178612656	1.235930743	0.94645804	1.419345969	1.026292761	0.786712997	1.085180418	0.757164934
PEA15|PEA15	1.568089936	0.487279078	0.908500928	0.815321677	0.498980948	0.483652657	0.352123163	0.748536801	0.592446969	0.667987866	0.657650035	0.809598239	1.229291664	1.724745019	1.581017243	0.835693938	0.513761078	0.759821189	1.200965938	1.018971425	0.811406269	0.43748712	0.979549576	0.457161987	0.351167392	0.667161911	1.03165988	0.722522048	0.612634782	0.481327919	0.585384856	1.171547798	0.90155493	2.617644905	0.629111387	0.84105361	0.992456955	0.338175201	1.252733858	0.738060407	0.740846259	0.348813074	1.077893014	0.229413563	0.464874592
PIK3CA |PI3K-p110-alpha	0.114989052	-0.167124071	-0.010147278	-0.291712078	-0.005813689	0.158243836	-0.222105568	-0.307629362	-0.136583972	0.39085076	0.13376621	-0.282698591	-0.413712226	0.080181667	0.077897912	0.179223871	-0.009965267	0.052768703	-0.359842633	0.042626009	0.235396038	-0.009057515	-0.310609194	0.62868353	0.319722118	0.347999845	0.090756213	0.079856983	-0.258219995	-0.088218355	-0.11668573	-0.133391521	0.297932693	0.052423688	-0.062311234	-0.01003654	-0.139347052	0.007030421	-0.075344933	-0.302527796	0.003383019	0.072675138	0.156307185	-0.418114395	-0.081726369
PRKCA |PKC-alpha	-0.158564428	1.116300603	1.572222362	1.405339445	3.318998258	1.534181322	1.748677786	0.115604619	0.316629286	0.434417105	0.822801207	3.146044813	0.826179387	0.367449867	-0.240650827	0.760014477	2.75866363	1.735420028	-0.188920369	-0.82410222	2.928034828	0.195784899	0.627626067	-0.367851209	0.0153266	2.848104757	0.311999193	2.839613146	0.457075801	1.727215999	0.396073527	-0.255363407	0.50487731	1.646053609	1.027451207	-0.763528631	-0.216702907	1.623446559	0.334071846	1.180159537	2.151866382	2.150921848	0.059644994	0.669836326	0.810298855
PRKCA |PKC-alpha_pS657	-0.85131451	0.411741832	0.874732171	0.68234606	1.848772511	1.141029247	1.16070382	0.209549685	0.253401646	-0.090351099	0.476499556	1.774505424	0.230103081	-0.549826018	-0.619436989	0.495520039	1.579088324	1.290410462	-0.348124538	-1.285472583	1.220744378	0.078325821	0.540785901	-0.305721356	-0.60427075	1.858829501	-0.079270325	1.896048899	0.053686017	1.137084842	0.297608287	-0.685326434	0.500175464	1.462259793	0.699406719	-1.243149136	-0.615265097	1.367186545	0.25014206	0.739561066	1.415111732	1.628042884	-0.146827368	0.518785133	0.616493359
PRKCD|PKC-delta_pS664	-0.020373934	0.106176091	0.264135522	0.016472239	1.035943065	0.192472372	0.490143272	-0.393167633	-0.152481361	0.056387022	-0.155095832	0.921727069	-0.043478364	-0.330820524	-0.071961353	0.084439171	0.670456835	0.34550505	-0.341508904	-0.334507826	0.241472231	0.022472786	-0.25034282	-0.230649198	-0.258650033	0.852439124	0.05401817	0.856952522	-0.298004024	0.288491794	-0.057346518	-0.469364331	0.09255758	0.261638567	0.099017768	-0.516222681	-0.396049022	0.255145011	-0.168975996	0.225666011	0.393308377	0.601964889	-0.252861506	0.162181012	-0.079887201
PGR|PR	-0.256232387	-0.174918361	-0.135444483	-0.316806584	-0.357162625	-0.433648542	-0.036260806	-0.737871047	-0.537223666	-0.270846789	-0.3963447	-0.437990026	-0.424622489	-0.480702371	-0.39825167	-0.397119489	-0.252740898	-0.534243803	-0.526791862	-0.485053671	-0.254979086	-0.472144581	-0.452214582	-0.572329446	-0.278774753	-0.514146496	-0.305621087	-0.319787757	-0.310387439	-0.197372686	-0.339807773	-0.443269615	0.149629364	-0.709924391	-0.340597065	-0.386651731	-0.393380467	-0.147245975	-0.512103637	-0.209257351	-0.323736576	-0.290712972	-0.407269315	-0.391335822	-0.490895278
AKT1S1|PRAS40_pT246	0.130012077	0.076095881	0.136325695	0.368052249	0.42898466	0.497958224	0.125650219	0.295380552	0.577909992	0.398949091	0.282942175	0.829394326	-0.085978192	0.12128405	0.280825597	0.408473498	0.251193954	0.381238414	0.327040139	0.431194494	0.289211122	0.371778875	0.192812648	0.547235681	-0.006981866	0.467895587	0.420275522	0.226052706	0.157225087	0.031531984	0.226215923	0.147348701	0.249548358	0.383084186	0.258986311	0.338188157	0.476840785	0.338281683	0.500754143	0.132448225	0.360464056	0.271791275	0.322241264	0.66580977	0.569692297
PTEN|PTEN	0.572349466	-0.142462091	0.008626325	0.186811313	0.045964545	1.20532583	-0.118631227	0.305708156	0.524393917	1.000781637	0.606649921	-0.054253832	-0.30622085	-0.156972493	0.640500579	0.520042705	0.033804651	0.123345207	-0.020102942	0.226178069	-0.06547111	0.71544381	-0.203842932	0.28671505	0.652784817	0.577603375	0.611482471	0.108110259	0.073156093	-0.001183829	-0.006366576	0.303423976	0.379364017	0.619850479	0.340232179	0.275541209	0.567654957	0.156243365	0.440406041	-0.417652224	0.030330347	0.163227301	0.710880734	-0.102472372	0.627301147
RAD50|Rad50	-0.215351854	-0.381878593	-0.226927435	-0.22370752	-0.208783982	-0.503786114	-0.439687925	-0.326327328	-0.067675504	-0.151682561	-0.176018325	-0.321110799	0.036557767	-0.15160708	-0.200282962	-0.26816621	-0.165591532	-0.104075716	0.016087528	-0.010264839	-0.025281896	-0.254880453	-0.265376607	-0.178481677	-0.202790336	-0.273859892	-0.141218137	-0.193332703	-0.187846916	-0.274849698	-0.278894411	-0.045645683	-0.048955426	-0.196093579	-0.179646359	-0.014760516	-0.14765927	-0.000389063	-0.07339099	-0.107083235	0.101789041	-0.272874768	-0.163439674	-0.079271609	-0.193571288
RAD51|Rad51	-0.723891962	-0.722544396	-1.003961116	-0.580314139	-0.923153785	-0.976113708	-0.678056968	-0.545278057	-1.139355142	-0.919803634	-1.067849552	-0.898651822	-0.726347679	-1.188983154	-1.008402681	-1.024744634	-0.914909115	-1.040953501	-0.998415574	-1.021096077	-1.087342837	-1.151302657	-0.481176453	-1.144400011	-0.727282318	-0.90716609	-0.998851969	-0.755830922	-0.852087717	-0.825459073	-0.667555118	-0.991562171	-0.798694519	-1.15301021	-0.801322322	-0.662980971	-1.19092552	-0.554965226	-1.084130193	-0.71936093	-0.996449671	-0.658105365	-0.796638274	-0.780888526	-0.765935291
RB1|Rb_pS807_S811	-0.458306658	-0.096471109	0.315994655	-0.145211038	-0.177340973	-0.205529827	-0.010905471	0.662893352	-0.207156987	-0.297267365	-0.11406549	-0.155236913	0.105679728	-0.995251086	-0.329624507	0.15286457	-0.396394178	0.497680487	1.094808345	-0.230578002	-0.475373415	-0.47338035	0.096406017	-0.175164702	-0.603989043	0.641804785	-0.001888622	-0.403869021	-0.650826927	-0.283600326	-0.371195987	-0.600876108	-0.341018608	-0.696826439	-0.442976068	-0.595535987	0.597546874	0.008026925	-0.328171298	-0.282581549	-0.353219908	-0.079477559	-0.423814028	-0.313232213	-0.427882715
RPS6|S6	0.404513315	-0.71778795	0.425737461	-0.006478566	0.331347314	1.128560951	-0.041111605	0.512434381	0.942493538	0.587564748	0.516016	0.582650614	-0.466699063	1.044782092	0.858534436	0.711364001	0.288416591	0.865564821	0.397812122	0.761141707	0.634984987	0.669752291	0.029678731	1.479603198	0.630387054	0.601283439	0.611458246	0.329481629	0.635329533	0.229848277	0.197297715	0.667332088	1.30346804	0.418110808	0.853836125	0.862392445	0.446419713	0.316740097	0.639973462	0.321819929	0.56983147	0.335504736	0.494124634	0.047067009	-0.166927267
RPS6|S6_pS235_S236	-1.087778802	-0.786113332	-1.232775777	-0.775655765	-1.009847907	-0.850518051	-0.289500857	0.346359094	0.329493215	-0.887795651	-0.505540963	-0.28169688	-0.711579253	-0.5432199	-0.561200309	-0.676131187	-1.235906486	-0.023974258	-0.993004446	-1.029137263	-1.288321378	-0.887846468	-0.96574947	-0.470675209	-1.235715345	-1.273734531	-0.44808995	-0.748203327	-1.539951671	-0.755494119	-0.95967054	-1.392791011	-1.290831363	-0.155724988	0.158776564	-0.782747897	-1.281072189	-1.527746389	-0.785649206	-0.430256217	-1.064322692	-1.005800827	-0.432960448	-1.152517686	-0.888963177
RPS6|S6_pS240_S244	-0.752254265	-0.473469357	-0.963596604	-0.517149	-0.480112268	-0.311293867	-0.040202765	0.251423586	0.224414958	-0.705715654	-0.197801141	0.294133651	-0.5144597	-0.262999665	-0.299606771	-0.349323742	-0.865986585	0.351342096	-0.991487435	-0.575877326	-0.457888699	-0.499071881	-0.640753907	-0.005067312	-0.891825526	-0.569914543	-0.26231147	-0.616236756	-1.121724162	-0.466831184	-0.619842212	-0.894065144	-0.695918792	-0.401705827	0.575230066	-0.742054152	-0.840894894	-1.029229155	-0.407903006	-0.104645724	-0.515094416	-0.732740369	-0.299242802	-0.863770676	-0.419402752
SHC1|Shc_pY317	-1.816899613	-1.793638557	-1.7335926	-2.087664924	-2.075984865	-1.723163401	-1.714081947	-2.241438674	-2.079568264	-1.96000547	-1.869230137	-2.035050278	-2.139591973	-2.061790478	-1.897588666	-1.960517456	-1.949948979	-1.927794914	-2.137624555	-1.918362119	-2.000258033	-1.940537974	-2.22130791	-2.22766654	-1.854044281	-2.264114165	-1.822764747	-1.857231378	-1.972953358	-1.734443855	-2.088829483	-1.901093284	-1.921081587	-1.338818649	-2.071066548	-2.128266882	-1.960499853	-2.149669487	-2.044491961	-1.880874507	-1.853450348	-1.875126872	-2.046449502	-1.97435668	-1.997620493
SMAD1|Smad1	0.084567165	-0.176781899	0.115047749	0.035658857	-0.112539348	-0.149526622	-0.13762341	0.133582993	-0.205280294	0.503385414	-0.259195928	-0.063963701	-0.414194428	-0.19915677	0.01203822	-0.13484081	-0.143478684	-0.145767814	0.119264501	-0.267363976	0.076899512	-0.02714974	-0.27798181	-0.027324165	0.001448275	-0.060850608	0.037153188	0.176980086	0.216627278	-0.023336106	-0.063343044	-0.000156002	0.216480756	-0.257219629	-0.06238032	0.381152078	-0.189060283	0.195130705	-0.199776291	-0.06199872	-0.081580443	0.072849711	0.149892962	-0.234222625	0.249556096
SMAD3|Smad3	0.645165499	0.2958314	0.642982166	0.853913943	0.622393183	0.393069098	0.145818415	0.487603959	0.408445823	0.733140399	0.406251269	0.502255927	0.601781221	0.676185178	0.54961131	0.44038726	0.486669578	0.418688888	0.551418682	0.654686031	0.862781216	0.527460474	0.702608072	0.49087343	0.532684634	0.425924658	0.417852494	0.527956469	0.685706389	0.630215646	0.800054738	0.741577347	0.765732271	0.673626707	0.634347111	0.844276473	0.402986846	0.553081914	0.455107806	0.45014992	0.622933438	0.691904484	0.575696986	0.474702628	0.434127461
SMAD4|Smad4	-0.637825014	-0.451095413	-0.623125053	-0.592068199	-0.804413375	-0.844578462	-0.456559714	-1.06897347	-0.93981968	-0.690085284	-0.80229847	-0.748425352	-0.745729488	-0.96296544	-0.809406805	-0.751190061	-0.584331355	-0.830280049	-0.760802245	-0.901490866	-0.765715488	-0.897170709	-0.907174086	-1.086850939	-0.633539887	-0.93591369	-0.679112521	-0.754060955	-0.724373238	-0.457213488	-0.826527577	-0.845795296	-0.737550754	-0.905040648	-0.818581339	-0.738736629	-0.836383633	-0.724732175	-0.809441914	-0.584159497	-0.796966634	-0.794771044	-0.844435444	-0.66312022	-0.765169567
SRC|Src	-0.220566885	-0.994955458	-0.730188477	-0.810262764	-0.776282859	-0.831408617	-1.195108703	-1.054251402	-0.630355505	-0.029714133	-1.042624664	-0.814899491	-1.091185736	0.016911686	-0.308604104	-0.214466927	-1.038889281	-1.226217227	-1.024272367	-0.685465601	-0.310517626	-0.611992175	-0.368214983	-0.619114526	-0.385498614	-0.348260535	-0.6695709	-0.242432046	-0.476482977	-0.58669453	-0.769856316	-0.492758275	-0.206250448	-0.130947367	0.16823906	0.126043062	-0.459944553	0.027144262	-0.721949315	-0.743042962	-0.496649702	-0.971337053	-0.372811831	-0.347986086	-0.472164348
SRC|Src_pY416	-0.355841227	-0.008318471	-0.158834344	-0.268716604	-0.309867813	-0.249599357	0.121114543	-0.202339081	-0.320759351	-0.438198958	-0.415617733	-0.225325124	-0.307931546	-0.268753383	-0.329656306	-0.088896868	-0.270515786	-0.123117545	-0.555960208	-0.357347845	-0.28453598	-0.277498983	-0.302643059	-0.374006052	-0.216034722	-0.397336336	-0.227079423	-0.3697097	-0.250391126	-0.107965102	-0.262808019	-0.116492061	-0.263884626	-0.374141224	-0.41864194	-0.379822488	-0.256549102	-0.214527051	-0.107380024	-0.077577125	-0.322019136	0.005198725	-0.323865261	0.438633501	0.890794283
SRC|Src_pY527	-0.740279728	-0.517099597	-1.4093176	-1.457798912	-0.814770213	0.456221137	-0.688868248	0.687152456	-0.905958509	-0.610247151	-0.61202495	-0.691039589	-1.262951991	-0.635435975	0.310008297	-0.63566092	-1.506189008	-0.970639937	-1.683696426	0.109454578	-1.730903674	-0.222494954	-0.371106661	-0.329828259	-1.554548559	-0.588216667	-0.224235316	-0.232695075	-0.81113672	-1.271092765	-0.637993975	-0.85043479	-0.691540017	-0.57908803	-1.156054384	-0.894304089	-0.3154817	-0.058363245	-0.536063672	-0.607250725	-1.551672475	-0.820191046	-0.221674775	0.0733481	1.400087824
STAT3|STAT3_pY705	0.146327432	-0.201855058	-0.136423987	0.173364755	-0.476180009	-0.372315178	0.023578077	-0.203042072	0.036609524	0.268129288	-0.577645369	-0.122028416	-0.369654787	-0.786986263	-0.005794151	-0.274126061	-0.451359349	-0.179246167	0.213398363	-0.351144174	-0.858019377	-0.55303477	-0.563855707	-0.587109484	-0.641088609	-0.423946779	-0.046763909	-0.424118044	-0.658259744	-0.335687494	-0.176007706	-0.367637492	-0.515726235	-0.379679149	-0.358522452	-0.492886309	-0.324409879	-0.309741913	-0.215609987	-0.194005172	-0.480796551	-0.187487347	0.028552628	-0.107076122	0.002040791
STAT5A|STAT5-alpha	2.065995278	1.842837924	2.95213221	2.075139305	2.311220573	1.403981633	1.575063099	1.501252897	1.302293192	2.00221025	1.373345698	1.851108735	0.454711669	0.536528672	2.453805931	1.335992635	1.86378774	1.023570248	-0.098844558	1.726339459	2.686890149	1.462483515	0.790866208	1.637207434	1.488884582	2.281653736	1.963066886	2.7962888	0.698263755	1.574266858	1.982015195	1.801289281	0.479847393	2.590348122	2.126959433	2.880519801	0.578163059	1.779697152	1.002997698	2.320013339	1.606745027	2.003629169	1.600276636	1.132357861	2.365310908
STMN1|Stathmin	-0.005522528	-0.200627241	-0.030899191	0.183971277	-0.197638433	-0.27796062	-0.210185625	0.019411342	-0.265555925	-0.121967835	-0.204032794	-0.22018411	-0.075948436	-0.136597605	-0.198876955	-0.342947228	-0.203253481	-0.284126208	-0.273780002	-0.248236348	-0.045308059	-0.392266071	0.103820561	-0.228460479	-0.072254138	-0.228485822	-0.30200494	-0.181345772	-0.094939668	-0.133041646	-0.095497065	-0.146075648	0.140579659	-0.375120244	-0.063745719	0.098022339	-0.250811101	-0.00860576	-0.291728115	-0.081263461	-0.272451953	0.001361318	-0.055304059	-0.087839365	-0.333596883
SYK|Syk	0.222251983	0.860184683	2.151236784	1.936998016	0.762678448	-0.248084752	0.428943041	2.141909653	0.172205977	-0.165111273	0.015260821	0.194374522	0.79732568	-0.533579738	1.345473634	-0.156560259	0.080313479	-0.263910757	3.595320344	0.367518485	-0.09575812	0.250742788	0.42170383	-0.424896252	0.125922698	-0.250836939	0.805326363	1.370998116	-0.402601648	0.589950682	1.748765712	0.563424135	-0.563532529	0.491507852	0.292062154	-0.145183795	0.115538377	0.379164092	0.732400252	0.721618798	0.637075977	1.442158527	1.543437684	0.773281773	0.582129996
TSC2|Tuberin	1.961411236	0.654896605	2.094719514	1.130950056	1.410622548	2.311064835	0.901389107	1.674380382	1.799571343	2.331534735	1.855978447	1.255656805	1.164711457	0.945483437	2.177778699	2.141508153	1.800204145	2.078906671	1.724691366	1.690280634	1.656121099	1.773218996	0.75496067	2.30913362	1.839548055	1.934787644	1.647441012	1.651166741	1.482772171	1.242888741	1.178573301	1.669904279	1.969841787	2.31548514	1.555843724	2.151874544	1.998650175	1.562879653	1.388161575	1.360801047	1.55141798	1.917391458	1.769559772	1.179662402	1.696483027
KDR|VEGFR2	1.166149972	0.580984391	0.830803209	0.825237164	1.257212686	0.712156483	1.754699245	0.97099445	1.425976335	0.710249404	1.510133152	1.265940824	1.804466648	2.040407261	1.326471276	1.065174365	1.4403412	2.153433818	2.283815599	1.393397908	1.274054405	1.090525411	0.769476226	1.941784531	1.323851729	1.681850334	1.978644143	0.857647651	0.312936802	0.907036826	1.160277818	1.584267971	0.369573828	2.026902286	0.936838535	1.590272713	0.975659251	1.505193846	1.368782357	1.061259922	1.947635916	1.375950763	1.626192696	1.687875498	2.111895974
XRCC1|XRCC1	0.351674043	0.36273053	0.541163276	0.21902867	0.25482446	0.183423666	0.580501674	-0.254593836	0.041949388	0.579199256	0.081066093	0.166418543	0.372687437	0.073289112	0.209787459	0.329949071	0.27813147	0.232894805	0.211421429	0.121349746	0.314010349	-0.086662358	0.053666836	0.12316084	0.408328415	0.032416523	0.277126278	0.238811883	0.28316208	0.457343011	0.277375483	0.331047369	0.54872065	0.071647467	0.378635188	0.709806091	0.228756427	0.372501389	0.139144888	0.444066437	0.364216838	0.318319642	0.280308809	0.225140052	0.065710557
